Age,Workclass,Fnlwgt,Education,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,HoursPerWeek,NativeCountry,Y
60,3,132529,9,6,15,3,5,1,0,0,40,19,0
24,3,214542,7,4,14,5,5,1,0,0,40,19,0
25,3,217006,7,6,8,3,5,1,0,0,40,19,0
52,3,169785,10,4,2,6,5,0,0,0,50,19,0
30,3,75573,13,4,2,6,5,0,0,0,45,38,0
37,3,239171,9,6,12,3,5,1,0,0,40,19,1
55,7,53566,16,1,2,6,5,0,0,0,30,19,0
20,3,117109,10,4,7,1,4,0,0,0,24,19,0
32,3,398019,4,4,3,6,5,0,0,0,15,6,0
18,3,114008,9,4,15,5,5,1,0,0,35,19,0
24,3,204653,10,4,12,5,5,1,0,0,40,19,0
33,6,254935,10,6,9,3,5,1,0,0,45,19,0
76,5,84755,10,7,10,2,5,0,0,0,40,19,0
57,6,198145,14,6,9,3,5,1,0,0,14,19,1
53,3,174020,14,1,13,2,5,0,0,1876,38,19,0
19,3,451951,9,4,6,6,5,0,0,0,40,19,0
50,6,172175,15,6,13,3,5,1,0,0,40,19,1
27,3,209472,13,4,2,6,5,1,0,0,50,19,0
40,3,336707,11,2,12,6,5,0,0,0,60,19,0
26,5,431861,6,2,10,6,5,1,0,0,40,19,0
47,1,156728,9,6,6,3,5,1,0,0,55,19,0
39,2,290321,11,6,13,3,5,1,0,0,50,19,0
49,4,206577,10,1,7,5,5,1,0,0,40,19,0
28,7,149324,10,6,13,3,5,1,0,0,7,19,0
33,5,49593,10,6,10,4,4,0,0,0,30,19,0
50,3,98975,13,6,2,3,5,1,15024,0,40,19,1
28,3,181659,7,4,14,5,5,1,0,0,50,19,0
30,3,174789,9,6,6,3,5,1,0,0,40,19,0
47,3,102308,14,6,2,3,5,1,99999,0,50,19,1
39,3,184801,13,6,13,3,5,1,0,0,40,19,1
37,3,176014,9,6,6,3,5,1,0,0,50,19,0
50,3,256861,9,6,6,3,5,1,0,0,80,19,0
37,3,239397,6,6,8,3,5,1,0,0,40,6,0
26,3,233777,9,6,8,3,5,1,0,0,40,19,1
55,3,236520,11,6,12,3,5,1,0,0,40,19,1
46,3,70754,13,6,13,3,5,1,0,0,40,19,1
32,3,245378,9,6,6,3,5,1,0,0,60,19,0
26,3,176729,13,4,12,6,5,1,0,0,45,19,1
32,3,154120,9,6,14,3,5,1,7298,0,40,19,1
43,3,88913,10,4,1,5,2,0,1055,0,40,19,0
19,3,517036,9,1,12,6,5,0,0,0,40,28,0
38,3,436361,9,1,15,6,5,0,0,0,75,19,0
38,3,231037,3,6,6,3,5,1,0,0,40,6,0
65,3,209831,11,6,7,4,5,0,0,0,40,19,0
70,7,143833,10,6,2,3,5,1,0,2246,40,19,1
48,5,167381,9,7,10,2,5,0,0,0,25,19,0
44,3,215468,13,2,8,2,4,0,0,0,7,19,0
32,3,200700,10,4,6,6,5,1,0,0,50,19,0
30,6,191777,9,4,9,5,4,0,0,0,40,19,0
49,2,195437,12,6,7,3,5,1,0,0,60,19,1
23,3,149396,9,4,7,5,4,0,0,0,40,19,0
25,3,104746,10,6,1,3,5,1,0,0,16,19,0
19,3,108147,10,4,7,5,5,0,0,0,15,19,0
27,3,238859,11,4,12,6,5,1,0,0,40,19,0
43,4,23157,9,4,14,6,5,1,0,0,60,19,0
38,3,497788,9,6,12,3,5,1,0,0,50,19,0
42,3,141558,14,6,13,3,5,1,0,0,60,19,0
33,2,117963,13,4,7,5,5,1,0,0,38,19,0
30,3,232356,13,6,2,3,5,1,0,0,40,19,1
29,3,157941,13,4,11,6,5,1,0,0,40,19,0
30,3,103642,7,6,12,3,5,1,0,0,40,19,0
26,3,169727,9,6,11,3,5,1,0,0,40,19,0
43,3,274731,13,6,13,3,5,1,0,0,40,19,1
30,3,161572,9,6,15,4,5,0,0,0,45,19,0
38,3,48779,10,6,14,3,5,1,0,0,40,19,1
48,3,141511,14,6,2,3,5,1,0,0,40,19,1
57,3,314153,13,6,6,3,5,1,0,1887,55,19,1
30,3,168334,9,6,6,4,5,0,0,0,30,19,0
42,6,267252,14,2,2,2,4,1,0,0,45,19,1
31,7,312055,9,6,2,3,5,1,0,0,70,19,0
32,3,207937,10,4,12,6,5,1,0,0,40,19,0
28,3,232653,13,6,2,3,5,1,0,0,40,19,0
63,3,246841,9,6,1,3,5,1,0,0,40,19,0
32,3,154087,9,6,14,3,5,1,0,0,40,19,0
20,3,199011,10,4,1,5,5,1,0,0,12,19,0
51,7,205100,14,6,13,4,5,0,0,0,30,19,1
36,3,177907,13,4,15,6,5,1,2176,0,20,25,0
24,3,50400,10,6,6,3,3,1,0,0,40,19,0
41,6,97064,11,1,7,2,5,0,0,0,44,19,0
21,3,65038,9,4,8,5,5,1,0,0,40,19,0
27,3,292472,10,4,12,6,2,1,0,1876,45,26,0
17,3,225211,5,4,15,5,4,1,0,0,35,19,0
45,3,320192,2,6,15,4,5,0,0,0,40,19,0
39,4,119421,9,2,7,2,5,0,0,625,35,19,0
21,3,83580,10,4,13,5,3,0,0,0,4,19,0
29,3,133696,13,4,13,6,5,1,8614,0,45,19,1
39,3,141584,14,4,6,6,5,1,0,2444,45,19,1
42,3,529216,9,2,14,1,4,1,0,0,40,19,0
22,3,390817,3,6,12,1,5,1,0,0,40,6,0
21,5,85733,10,4,10,5,5,0,0,0,40,19,0
59,3,155976,9,7,7,6,5,0,0,0,40,19,0
40,3,221172,14,6,2,3,5,1,0,0,65,19,1
45,3,270842,10,1,15,6,5,0,0,0,40,19,0
35,3,82622,9,1,2,6,5,1,0,0,50,19,0
58,3,371064,9,6,5,3,5,1,0,0,20,19,0
45,3,54744,10,6,12,3,5,1,0,1848,40,19,1
29,3,22641,9,6,8,3,3,1,0,0,45,19,0
21,3,218957,7,4,12,5,5,1,0,0,45,19,0
51,3,441637,9,6,11,3,5,1,0,0,40,19,0
34,6,143699,10,6,15,4,5,0,0,0,40,19,0
40,3,183096,13,1,7,6,5,0,0,0,35,19,0
45,3,97176,7,1,7,2,5,0,0,0,16,19,0
38,7,122493,6,6,6,3,5,1,0,1887,40,19,1
22,3,311376,13,4,7,5,5,0,0,0,40,19,0
37,3,78928,5,6,15,3,5,1,3137,0,40,19,0
62,3,123582,6,1,15,2,5,0,0,0,40,19,0
32,2,174215,13,4,2,6,5,0,0,0,60,19,0
36,3,183902,13,6,13,4,5,0,0,0,4,19,1
43,3,247880,9,4,12,6,5,1,0,0,40,19,0
37,3,256636,9,6,14,3,5,1,0,0,40,19,0
33,5,152875,13,6,10,4,2,0,0,0,40,20,0
28,3,22422,9,4,14,2,5,1,0,0,55,19,0
49,5,178215,10,7,10,2,5,0,0,0,28,19,0
47,6,194360,9,6,15,4,5,0,0,0,7,19,1
59,3,247187,9,1,7,6,5,0,0,0,40,19,0
35,3,63921,9,6,8,3,5,1,0,0,40,19,0
35,3,224889,13,6,6,3,5,1,0,0,40,19,0
29,7,178564,13,4,13,1,5,1,0,0,40,19,0
57,3,47619,12,1,13,6,4,0,0,0,40,19,0
41,3,92775,13,6,2,3,5,1,0,0,60,19,1
37,3,50837,14,6,13,3,5,1,0,0,45,19,1
20,6,235894,10,4,5,5,5,1,0,0,40,19,0
44,3,244974,9,6,6,3,5,1,0,0,60,19,0
20,6,526734,9,4,7,6,5,0,0,0,30,19,0
38,7,243484,13,6,7,4,5,0,0,0,28,19,1
23,3,201664,9,6,7,1,5,1,0,0,40,19,0
24,3,234640,9,5,6,5,5,0,0,0,36,19,0
46,3,268022,13,6,6,3,5,1,0,0,40,19,1
32,6,223267,9,6,14,3,5,1,0,0,40,19,0
21,7,99199,9,6,12,3,5,1,0,0,40,19,0
32,3,137076,10,6,6,3,5,1,0,0,40,19,0
41,3,115411,10,1,6,5,5,1,2174,0,45,19,0
51,3,313146,9,6,8,3,5,1,0,0,40,19,0
69,7,29980,4,4,5,1,5,1,1848,0,10,19,0
39,1,543042,9,6,12,3,5,1,5178,0,50,19,1
43,3,271807,10,1,12,6,5,1,0,0,40,19,0
51,2,97934,13,6,5,3,5,1,5178,0,40,19,1
43,3,191196,9,1,15,6,5,1,0,0,40,19,0
35,7,264627,7,1,2,2,5,0,0,0,84,19,0
32,3,183801,9,1,12,5,5,1,0,0,40,19,0
25,3,209227,13,4,13,5,5,0,0,0,21,19,0
64,3,216208,10,7,6,6,5,0,0,0,40,19,0
28,3,377095,13,6,2,4,5,0,0,0,40,19,0
44,3,317535,2,6,9,1,5,1,0,0,40,6,0
40,3,247880,13,6,11,3,5,1,0,0,40,19,1
21,3,152246,10,4,1,5,2,1,0,0,40,21,0
23,3,428299,9,4,12,6,5,1,0,0,40,19,0
23,3,161708,10,4,15,2,5,0,0,0,20,19,0
19,3,167859,9,4,15,5,4,1,0,0,40,19,0
61,3,85194,10,6,11,3,5,1,0,0,25,19,0
47,1,119471,4,4,12,6,1,1,0,0,40,25,0
39,3,117683,6,6,1,3,5,1,0,0,45,19,0
51,3,139347,9,6,7,4,5,0,7688,0,40,19,1
25,3,427744,6,6,2,3,5,1,0,0,40,19,0
33,3,122116,9,6,6,3,5,1,0,0,45,19,0
34,4,227931,10,1,7,6,5,0,0,0,38,19,0
54,7,226497,10,6,6,3,5,1,0,0,50,19,0
24,3,83783,13,4,11,5,5,0,0,0,40,19,0
28,3,197113,9,4,8,5,1,1,0,0,50,32,0
33,3,204742,10,6,6,3,5,1,0,0,44,19,0
63,5,331527,9,6,10,3,5,1,0,0,14,19,0
31,3,213179,9,6,14,3,5,1,0,0,60,19,1
70,1,188260,9,6,2,3,5,1,0,0,16,19,0
43,3,298161,9,6,8,4,5,0,0,0,40,10,0
36,3,143774,10,6,7,4,5,0,0,0,12,19,1
50,6,139296,7,4,12,2,5,1,0,0,40,19,0
21,3,152389,10,4,15,6,4,0,0,0,30,19,0
31,3,309974,10,2,11,2,4,0,0,0,40,19,0
19,5,37085,10,4,10,5,5,0,0,0,30,19,0
39,3,270059,10,1,7,2,5,0,0,0,35,19,0
29,3,130045,4,6,15,4,5,0,0,0,40,19,0
39,3,188038,10,1,1,6,5,1,0,0,40,19,0
17,3,168203,4,4,5,1,1,1,0,0,40,6,0
46,3,171807,10,1,6,2,5,0,0,0,40,19,0
62,3,186696,9,6,12,3,5,1,0,0,40,19,0
32,3,177531,6,1,15,2,4,0,0,0,23,19,0
28,3,115464,9,4,15,5,4,0,0,0,40,19,0
19,3,501144,10,4,6,1,4,0,0,0,40,19,0
61,6,180079,16,6,2,3,5,1,4064,0,40,19,0
18,3,205894,10,4,6,5,5,1,0,0,25,25,0
39,7,218490,15,6,13,3,5,1,0,2415,50,25,1
24,6,203924,13,6,9,3,5,1,0,0,45,19,0
38,3,91857,10,6,12,3,5,1,0,0,41,19,0
38,3,229700,14,6,13,3,4,1,0,0,40,19,1
17,3,158704,6,4,6,5,5,1,0,0,20,19,0
28,3,190911,9,6,12,3,5,1,0,0,40,19,0
52,3,139176,9,6,6,3,5,1,0,0,8,19,0
61,3,119684,15,6,13,3,5,1,15024,0,20,19,1
69,3,124930,3,6,8,3,5,1,0,2267,40,19,0
19,3,168693,9,4,6,5,5,0,0,0,25,19,0
26,3,250038,10,6,7,3,5,1,0,0,40,19,1
34,1,353927,10,6,2,3,5,1,0,0,40,19,1
70,3,216390,5,6,8,4,5,0,2653,0,40,19,0
21,3,230248,9,4,7,6,5,0,0,0,25,19,0
43,3,117728,9,6,12,3,5,1,0,0,44,19,0
52,3,115851,9,6,12,3,5,1,0,0,40,19,0
59,3,193335,9,6,12,3,5,1,0,0,40,19,1
21,3,203894,11,4,7,5,5,0,0,0,40,19,0
53,7,100109,14,6,2,3,5,1,0,1977,40,19,1
55,4,157639,10,6,9,3,5,1,0,0,40,19,1
46,1,235320,14,1,6,6,5,1,0,0,60,19,1
36,3,127686,9,2,7,2,5,0,0,0,37,19,0
39,3,28572,9,4,1,5,5,1,0,0,48,19,0
78,5,91534,13,6,10,3,5,1,0,0,3,19,0
30,3,184687,9,4,13,5,5,0,0,0,30,19,0
22,3,267945,10,4,6,5,5,0,0,0,16,19,0
43,3,131899,13,6,2,3,5,1,0,0,40,19,1
36,3,192614,9,1,8,6,5,1,0,0,56,19,0
36,3,186808,13,6,12,5,5,1,0,0,40,19,1
50,3,44116,9,1,12,2,5,0,0,0,40,19,0
27,2,46442,13,4,9,6,5,0,0,0,35,19,0
46,2,78022,9,6,7,3,5,1,0,0,40,19,1
24,3,417668,13,4,13,5,5,1,0,0,20,19,0
41,3,223763,9,1,12,6,5,1,0,0,40,19,0
68,3,223851,9,6,7,3,5,1,0,0,24,19,0
38,6,115634,10,6,2,3,5,1,0,0,40,19,0
47,3,114459,9,6,6,3,5,1,0,0,40,19,1
41,3,197093,10,4,15,6,4,1,0,0,20,19,0
31,7,357145,16,4,13,5,5,0,0,0,48,19,0
29,3,59231,10,6,12,3,5,1,0,0,42,19,0
26,3,292303,9,4,1,5,5,0,0,0,40,19,0
51,3,122288,10,7,8,2,5,0,0,0,36,19,0
26,2,52322,13,4,11,6,1,1,0,0,60,19,0
27,6,105830,13,4,13,6,5,0,0,0,60,19,0
36,3,107125,9,6,11,3,5,1,0,0,50,19,0
28,2,281860,13,4,13,6,5,0,0,0,40,19,0
53,3,283320,13,1,11,6,5,0,0,0,40,19,0
40,4,26598,13,1,13,6,5,1,0,0,40,19,0
38,3,220783,9,1,15,6,5,0,0,0,20,19,0
21,5,121694,4,4,10,5,5,1,0,0,40,19,0
53,3,208302,6,6,15,3,5,1,0,0,34,19,0
34,6,172664,9,6,12,3,5,1,0,0,40,19,0
43,3,54611,9,1,14,6,5,1,0,0,60,19,0
64,3,631947,6,6,7,3,5,1,0,0,40,19,0
21,3,394484,10,4,7,5,5,0,0,0,40,19,0
25,5,239120,13,4,10,6,5,1,0,0,13,19,0
38,2,37683,15,4,13,6,2,0,99999,0,57,1,1
47,6,193012,14,1,9,6,4,1,0,0,50,19,1
48,3,143098,16,6,13,3,2,1,0,1902,40,20,1
57,3,84888,9,6,14,3,5,1,0,0,50,19,0
37,3,188503,13,4,7,6,5,0,0,0,35,19,0
37,3,337778,7,1,5,6,5,1,0,0,40,19,0
51,7,94432,9,6,5,3,5,1,0,0,55,19,1
32,3,168906,12,4,7,6,5,0,0,0,40,19,0
49,3,116143,9,6,8,3,5,1,0,0,40,19,0
52,3,128272,9,6,6,3,5,1,0,0,14,19,0
64,2,301383,12,6,2,3,5,1,9386,0,45,19,1
46,3,174995,9,1,7,2,5,0,0,0,45,19,0
24,4,289909,10,6,13,3,5,1,0,0,40,19,0
39,3,154641,13,6,2,3,5,1,0,0,45,19,1
23,3,209034,9,6,8,4,5,0,3942,0,40,19,0
30,3,203488,10,4,12,6,5,1,0,0,44,19,0
34,3,141118,14,1,13,5,5,0,0,0,60,19,1
30,3,169589,10,6,7,3,5,1,0,0,40,19,0
25,3,137645,13,4,6,6,4,0,0,0,40,19,0
58,6,489085,13,6,13,3,4,1,0,0,40,19,0
32,3,36302,10,6,7,3,5,1,0,0,50,19,0
37,3,253420,9,2,15,2,4,0,0,0,25,19,0
35,3,269300,9,2,15,6,4,0,0,0,40,19,0
18,3,282609,3,4,1,1,5,1,0,0,30,40,0
46,3,346978,13,1,13,2,5,0,0,0,40,19,0
71,3,182395,13,4,12,6,5,1,11678,0,45,19,1
44,3,205051,6,1,7,2,5,0,0,0,40,19,0
45,3,128736,6,1,6,6,5,0,0,0,40,19,0
40,3,236110,8,6,13,3,5,1,0,0,40,9,1
38,3,312271,13,6,13,3,5,1,0,0,50,19,1
52,3,126978,9,6,8,4,2,0,0,0,40,20,0
47,3,204692,9,6,12,3,5,1,0,0,40,19,0
49,3,195956,13,1,11,2,5,0,0,0,35,19,0
59,4,202682,9,6,6,3,5,1,0,0,40,19,0
22,3,231912,11,4,7,5,5,0,0,0,37,19,0
44,6,24982,10,6,2,3,5,1,0,0,40,19,1
76,3,278938,13,7,13,6,5,0,0,0,20,19,0
50,6,36489,6,4,15,6,5,1,0,0,40,19,0
33,6,154874,10,6,9,3,5,1,0,0,40,19,0
43,3,74581,9,6,12,3,5,1,0,0,48,19,1
27,3,311446,9,6,7,4,5,0,5178,0,40,19,1
37,1,162164,9,6,12,3,5,1,0,0,40,19,0
40,3,239708,7,6,14,3,5,1,0,0,55,19,0
49,7,162856,10,1,2,6,3,0,0,0,40,19,0
48,1,85109,10,4,12,6,5,1,0,0,45,19,0
49,3,169042,9,2,13,2,5,0,0,625,40,32,0
22,3,436798,10,6,11,3,5,1,0,0,40,19,0
42,3,345363,9,1,2,6,5,0,0,0,40,31,0
36,3,49837,10,1,13,6,5,0,0,0,40,19,0
57,5,296516,10,6,10,3,5,1,0,0,50,19,0
30,4,180283,9,4,15,6,4,0,0,0,40,19,0
40,6,95639,9,4,12,1,3,1,0,0,40,19,0
42,3,33155,9,6,8,3,5,1,0,0,45,19,0
56,3,329059,9,6,8,3,5,1,0,0,40,41,1
55,3,24694,10,1,13,6,5,0,0,0,40,19,0
25,3,443855,9,6,15,3,5,1,0,0,40,6,0
52,5,294691,9,6,10,3,5,1,0,0,40,19,0
33,3,301867,10,4,7,2,2,0,0,0,35,19,0
55,3,226875,9,6,6,3,5,1,4064,0,40,19,0
47,3,362835,13,6,6,3,5,1,0,0,60,19,1
23,3,180339,12,4,6,5,5,0,0,0,65,19,0
55,1,207489,13,1,6,6,5,0,0,0,50,38,0
43,3,336643,9,4,2,6,5,0,0,0,50,19,0
31,3,143653,11,6,6,3,5,1,0,0,50,19,0
62,4,101475,12,7,13,6,5,0,0,0,40,19,0
42,6,263871,9,6,7,3,5,1,0,0,8,19,0
38,7,77820,9,6,12,3,5,1,0,0,40,19,1
29,3,95465,9,4,11,6,5,1,0,0,42,19,0
26,3,257910,10,4,15,6,5,1,0,0,60,19,0
26,3,244372,9,6,7,4,5,0,0,0,52,19,1
37,7,126738,9,6,5,3,5,1,0,0,72,19,0
79,1,97082,8,7,6,6,5,1,18481,0,45,19,1
61,3,133164,4,4,15,6,5,1,0,0,48,19,0
28,7,104617,4,4,15,1,5,0,0,0,99,6,0
60,1,105339,13,6,2,3,5,1,7298,0,60,19,1
51,1,258735,9,1,9,6,5,1,0,0,81,19,0
34,3,182926,9,6,12,3,5,1,0,0,43,19,1
35,3,166193,9,1,8,5,5,1,0,0,40,19,0
27,6,206125,6,6,12,3,5,1,0,0,60,19,0
44,3,346594,9,1,15,2,5,0,0,0,40,19,0
25,3,108301,9,2,15,2,5,0,0,0,20,19,0
32,3,73498,4,1,15,2,5,0,0,0,40,19,0
36,3,129150,10,6,13,3,5,1,0,0,20,19,1
27,3,181280,14,4,1,2,5,1,0,0,30,19,0
40,3,146908,16,6,13,3,5,1,0,0,60,19,1
43,3,183765,10,1,11,6,5,1,0,0,40,25,1
25,3,164488,13,4,11,6,5,1,0,0,40,19,0
41,3,307468,9,6,14,3,5,1,0,0,50,19,0
30,3,93884,13,6,13,3,5,1,0,0,45,19,1
26,3,279833,13,4,2,6,5,1,0,2258,45,19,1
52,3,137658,7,6,8,3,1,1,0,0,40,29,0
32,3,101562,13,4,13,6,5,0,0,0,45,19,0
33,3,136331,9,6,1,3,5,1,0,0,40,19,0
35,3,259846,9,6,12,3,5,1,0,0,55,19,0
48,3,98719,9,7,15,6,5,0,0,0,44,19,0
62,7,168682,4,6,6,3,5,1,0,0,5,19,0
40,7,198953,12,4,13,5,4,0,0,0,2,19,0
41,5,29115,10,7,10,6,5,0,0,0,20,19,0
28,3,173673,3,4,15,6,5,0,0,0,40,6,0
23,3,67958,10,4,15,6,5,0,0,0,30,19,0
50,2,98980,13,6,2,3,5,1,7298,0,40,19,1
51,4,94174,10,1,7,2,5,0,0,0,35,19,0
63,7,122442,10,6,15,3,5,1,0,0,48,19,0
63,2,154675,9,7,2,6,5,0,0,0,40,19,0
40,3,116632,9,1,6,6,5,1,0,0,60,19,1
20,5,238685,7,1,10,6,5,0,0,0,40,19,0
61,5,139391,10,6,10,3,5,1,99999,0,30,19,1
40,3,169031,9,4,5,6,5,1,0,0,40,19,0
41,3,237452,13,6,13,4,5,0,0,0,15,9,1
41,3,216968,13,4,1,6,4,1,0,0,40,25,0
27,5,216479,13,6,10,4,5,0,0,0,24,19,1
20,4,126822,10,4,13,5,5,0,0,0,15,19,0
28,3,51461,13,6,7,3,5,1,0,1887,40,19,1
35,3,54953,9,6,12,3,5,1,0,0,40,19,0
31,3,222654,13,6,2,3,5,1,0,0,40,19,0
34,3,37676,13,6,6,3,5,1,0,0,50,19,1
57,3,159319,14,6,2,3,5,1,0,0,50,19,1
28,3,125321,9,4,8,6,5,0,0,0,40,19,0
38,3,209609,10,6,11,3,5,1,0,0,40,19,1
37,3,224947,11,4,15,6,5,1,0,0,40,19,0
43,4,438427,10,1,7,6,4,0,0,0,40,19,0
26,7,384276,9,6,2,3,5,1,0,0,40,19,0
26,3,196805,10,6,14,3,4,1,0,0,65,19,0
27,3,242097,11,6,14,3,5,1,0,0,50,19,0
33,3,184306,13,6,13,3,5,1,0,0,45,19,0
45,3,161954,13,4,13,6,5,0,0,0,40,38,0
65,3,258561,13,6,15,3,5,1,0,0,20,19,0
57,7,95280,10,6,6,3,5,1,99999,0,45,19,1
59,3,212783,9,1,15,6,5,0,0,0,38,19,0
18,3,205004,10,4,15,5,5,1,0,0,26,19,0
44,6,387844,8,6,1,3,5,1,0,0,40,19,0
37,3,83880,10,4,12,6,5,1,0,0,40,19,0
27,3,161155,9,6,15,3,5,1,0,0,40,19,0
43,6,265698,13,6,13,4,5,0,0,0,45,19,1
59,1,146477,15,6,13,3,5,1,0,0,40,19,1
19,3,97261,9,4,5,6,5,1,0,0,40,19,0
36,4,437890,9,4,2,2,4,1,0,0,90,19,0
68,7,133736,10,6,6,3,5,1,20051,0,40,19,1
63,3,169983,7,7,6,6,5,0,2176,0,30,19,0
37,3,126675,10,6,2,3,5,1,0,0,57,19,0
46,6,175754,14,1,13,6,5,0,0,1876,60,19,0
31,3,121768,12,1,7,2,5,0,0,0,35,24,0
23,3,180052,9,4,15,5,5,1,0,0,40,19,0
22,3,124454,10,4,6,6,5,1,0,0,30,19,0
49,3,190115,9,6,6,3,5,1,0,1672,44,19,0
36,3,222584,9,1,7,2,4,0,0,0,40,19,0
38,3,22245,10,1,2,6,5,1,0,0,50,19,0
46,6,114160,14,6,2,3,5,1,0,1902,45,19,1
24,3,228960,12,4,7,5,5,0,0,0,40,19,0
26,3,132572,13,4,7,5,4,0,0,0,40,19,0
47,3,103020,4,6,8,4,1,0,0,0,40,32,0
40,3,187802,10,6,1,3,5,1,0,1887,40,19,1
31,6,50649,14,4,13,6,5,0,0,0,50,19,0
42,3,137698,3,5,5,6,5,1,0,0,35,6,0
48,1,30575,11,6,12,3,5,1,0,0,70,19,1
56,3,202220,10,2,11,2,4,0,0,0,38,19,0
50,3,50178,9,6,11,3,5,1,0,0,40,19,1
17,3,207791,6,4,1,5,5,1,0,0,20,19,0
21,3,540712,9,4,15,1,4,1,0,1719,25,19,0
50,3,321770,9,1,7,6,5,0,0,0,40,19,0
49,3,202053,9,1,6,6,5,0,0,0,32,19,0
34,3,143699,9,6,6,4,5,0,0,0,15,19,0
32,7,115066,9,6,6,3,5,1,0,0,60,19,1
28,3,223751,10,6,7,3,5,1,0,0,40,19,1
62,1,354075,13,6,2,3,5,1,0,0,50,19,1
23,3,32732,13,4,13,6,5,1,0,0,15,19,0
24,4,390867,14,4,13,6,4,0,0,0,40,19,0
31,3,101697,11,6,13,4,5,0,0,0,40,19,0
36,3,279721,9,6,14,3,5,1,0,0,40,19,0
58,3,223400,12,6,3,1,5,0,0,0,35,24,0
46,5,206357,3,6,10,4,5,0,0,0,40,6,0
39,3,76417,14,6,13,3,5,1,0,0,40,19,1
48,5,184682,9,4,10,5,5,0,0,0,18,19,0
21,3,78170,9,4,12,6,5,1,0,0,42,19,0
39,3,201410,9,6,1,3,5,1,0,0,40,19,0
21,3,189013,10,4,6,5,5,0,0,0,35,19,0
33,3,119913,11,6,13,3,5,1,0,0,40,19,1
37,3,549174,9,6,12,3,5,1,0,0,50,19,1
29,6,214706,9,4,15,2,5,0,0,0,40,19,0
30,5,33811,13,6,10,4,1,0,0,0,40,35,1
43,3,234220,9,1,8,5,5,0,0,0,40,9,0
22,3,237720,9,4,12,5,5,1,0,0,40,19,0
25,3,185942,14,4,13,5,5,0,0,0,40,19,1
69,6,286983,10,6,15,3,5,1,0,0,40,19,0
17,3,140027,7,4,15,5,5,0,0,0,25,19,0
18,5,115258,7,4,10,5,5,1,0,0,12,19,0
54,3,155408,9,7,1,2,5,0,0,0,40,19,0
65,5,117963,9,6,10,3,5,1,0,0,45,19,0
28,3,158737,8,6,8,1,1,1,0,0,40,16,0
27,6,199471,11,4,11,5,5,0,0,0,38,19,0
35,3,287701,12,1,12,2,5,1,0,0,45,19,1
38,3,137707,11,6,11,4,5,0,0,0,40,19,1
33,4,108116,9,6,11,3,5,1,0,0,40,19,0
26,3,366900,9,4,12,5,5,1,0,0,40,19,0
56,1,187355,10,6,6,4,5,0,0,0,60,1,1
38,3,33105,13,6,13,3,3,1,0,0,70,19,1
51,7,268639,10,6,13,4,5,0,0,2057,60,1,0
26,3,358975,10,4,3,6,5,0,0,0,50,14,0
33,3,199227,13,6,2,3,5,1,0,0,55,19,1
44,3,248249,4,6,1,3,5,1,0,0,50,19,0
36,3,460437,5,1,6,6,5,0,0,0,40,19,0
42,3,187294,10,1,12,2,5,1,0,0,40,19,0
44,3,115932,12,6,13,3,5,1,0,0,40,19,0
44,3,181762,13,6,14,3,5,1,15024,0,55,19,1
21,3,27049,10,4,6,5,5,0,0,0,20,19,0
41,3,806552,10,6,6,3,5,1,0,0,50,19,1
41,3,150755,16,6,2,3,5,1,15024,0,50,1,1
62,3,69867,11,6,13,3,5,1,7298,0,50,19,1
27,3,160786,7,2,12,6,5,1,0,0,45,38,0
38,3,219546,13,6,13,3,5,1,0,0,40,19,1
60,3,24872,10,2,14,6,3,0,0,0,30,19,0
24,3,110371,8,4,8,2,5,1,0,0,40,6,0
24,5,376474,9,6,10,3,5,1,0,0,40,19,0
22,3,304602,9,4,1,5,5,1,0,0,40,19,0
32,5,143699,10,4,10,2,5,0,0,0,40,19,0
22,3,238917,2,4,8,6,5,1,0,0,24,6,0
51,3,200618,13,6,13,3,5,1,0,0,40,19,0
31,3,183043,14,6,2,3,5,1,0,1977,48,19,1
42,6,209752,15,6,2,3,5,1,0,0,55,19,1
48,5,175653,12,1,10,6,5,0,14084,0,40,19,1
49,3,196707,9,6,8,3,5,1,7298,0,43,19,1
37,6,98725,13,4,11,5,5,0,0,0,42,19,0
37,7,180150,15,6,13,3,5,1,0,0,45,19,1
66,3,151227,13,6,15,3,5,1,0,0,40,19,1
18,5,118847,9,4,10,5,5,0,0,0,24,19,0
46,3,282538,11,2,8,6,4,0,0,0,40,19,0
52,3,89534,9,6,12,3,5,1,0,0,40,19,1
23,3,291011,9,4,12,6,5,1,0,0,40,19,0
67,3,166187,9,7,2,2,5,1,0,0,38,19,1
19,3,188669,10,4,6,5,5,0,0,0,25,19,0
37,3,178948,13,4,13,6,5,0,0,0,45,19,0
42,1,188738,9,6,2,3,5,1,0,1977,60,41,1
39,7,160808,10,6,15,3,4,1,0,0,40,19,0
54,3,93605,9,6,6,3,5,1,0,1848,40,19,1
46,3,318331,9,6,8,3,5,1,0,0,40,19,0
47,5,109921,9,2,10,2,4,0,0,0,32,19,0
33,3,87605,9,4,15,2,4,0,0,0,40,19,0
69,7,89477,10,7,5,6,5,0,0,0,14,19,0
21,3,48301,10,4,1,5,5,1,0,0,40,19,0
27,3,220748,9,4,1,1,4,1,0,0,48,19,0
39,3,387068,9,6,2,3,5,1,0,0,40,19,1
23,3,250743,10,1,7,6,4,1,0,0,40,19,0
